date,K200
2003-06-20,0.023757852655625245
2003-06-23,0.03660237043922843
2003-06-24,0.06424943899846469
2003-06-25,0.04997675499767551
2003-06-26,0.045965034155378115
2003-06-27,0.04403097191725425
2003-06-30,0.07125307125307123
2003-07-01,0.084852002321532
2003-07-02,0.06677319940646043
2003-07-03,0.06531403168813399
2003-07-04,0.041991195394514014
2003-07-07,0.010991451093594007
2003-07-08,-0.004961958319550153
2003-07-09,-0.00044306601683652413
2003-07-10,0.007030465349849191
2003-07-11,0.0026622296173044457
2003-07-14,0.011481802426343224
2003-07-15,0.021551252598184023
2003-07-16,0.01610446137105548
2003-07-18,0.04574361262969995
2003-07-21,0.09338433843384353
2003-07-22,0.0827394209354122
2003-07-23,0.089900235399619
2003-07-24,0.07901453778714917
2003-07-25,0.07870267876909454
2003-07-28,0.050510536606560796
2003-07-29,0.05241022322872846
2003-07-30,0.06585845347313235
2003-07-31,0.06632430069930084
2003-08-01,0.05103787716670238
2003-08-04,0.0644567219152854
2003-08-05,0.055735230702889105
2003-08-06,0.07804931748128574
2003-08-07,0.07544476169558534
2003-08-08,0.0847739361702129
2003-08-11,0.0938156875760594
2003-08-12,0.09953291814946619
2003-08-13,0.08101902471025602
2003-08-14,0.0587920325551512
2003-08-18,0.04054198228955497
2003-08-19,0.009768907563025175
2003-08-20,0.013281332349530883
2003-08-21,-0.010804692323523435
2003-08-22,-0.0560526586444513
2003-08-25,-0.05941508465879941
2003-08-26,-0.07635950882261888
2003-08-27,-0.08326505530520278
2003-08-28,-0.07444938475855645
2003-08-29,-0.08422994159237629
2003-09-01,-0.07736943907156679
2003-09-02,-0.06586157905419132
2003-09-03,-0.06576677154166244
2003-09-04,-0.06319967433340123
2003-09-05,-0.06004288777698363
2003-09-08,-0.048932475227296046
2003-09-09,-0.03924345099625781
2003-09-15,0.019083969465649053
2003-09-16,0.023511450381679344
2003-09-17,0.006382978723404209
2003-09-18,0.01845585973546604
2003-09-19,0.03328825548736081
2003-09-22,0.10034865983874486
2003-09-23,0.05731310942578549
2003-09-24,0.03920936727897728
2003-09-25,0.055422212524547154
2003-09-26,0.08077309797787935
2003-09-29,0.13125209801946958
2003-09-30,0.13880513679508666
2003-10-01,0.11927617786604872
2003-10-02,0.10200977729494842
2003-10-06,0.09993552546744033
2003-10-07,0.11297383876134548
2003-10-08,0.11954887218045118
2003-10-09,0.09727339719970529
2003-10-10,0.05286793223106745
2003-10-13,0.08283055527150007
2003-10-14,0.06296034708909293
2003-10-15,0.06640348213381908
2003-10-16,0.047633253778838425
2003-10-17,0.03906171348031817
2003-10-20,-0.007755020878902341
2003-10-21,-0.010886777513856027
2003-10-22,-0.010397069016734317
2003-10-23,0.024080336100010147
2003-10-24,0.00899317758941498
2003-10-27,0.030216994524437046
2003-10-28,0.030637620610763028
2003-10-29,0.024826904055390786
2003-10-30,0.015983526181604146
2003-10-31,0.021391955835962095
2003-11-03,0.019953280124586525
2003-11-04,0.006777035531029041
2003-11-05,-0.025726855394032078
2003-11-06,-0.004787026182102361
2003-11-07,-0.02264223352201855
2003-11-10,-0.0045560294687863045
2003-11-11,0.0009801999607921275
2003-11-12,0.008799922638042634
2003-11-13,-0.014826706960052949
2003-11-14,-0.009776934029425699
2003-11-17,-0.0015502373800987401
2003-11-18,0.0032657765824608553
2003-11-19,0.04861735050414295
2003-11-20,0.052505010020040155
2003-11-21,0.05103061837102274
2003-11-24,0.052863436123347984
2003-11-25,0.030688998094474007
2003-11-26,0.008169291338582907
2003-11-27,0.008169291338582907
2003-11-28,-0.011388862078949846
2003-12-01,0.0029551954242135192
2003-12-02,0.017070379553690618
2003-12-03,0.01774978528485538
2003-12-04,0.02557938263294557
2003-12-05,0.051045450083439636
2003-12-08,0.058242843040474
2003-12-09,0.08480913026367576
2003-12-10,0.0737170123673192
2003-12-11,0.07971014492753614
2003-12-12,0.06499233128834359
2003-12-15,0.03625093914350108
2003-12-16,0.05603283696067196
2003-12-17,0.07355652595827267
2003-12-18,0.059167065581617884
2003-12-19,0.06587966488956565
2003-12-22,0.08131720430107525
2003-12-23,0.08412744248724602
2003-12-24,0.09594239564075124
2003-12-26,0.10983110416870057
2003-12-29,0.08629244089892008
2003-12-30,0.05398726356810202
2004-01-02,0.047163619315518046
2004-01-05,0.025217147660409056
2004-01-06,0.03985032740879313
2004-01-07,0.03366189324902358
2004-01-08,0.03694029850746272
2004-01-09,0.02648285869762379
2004-01-12,0.03690369036903696
2004-01-13,0.04552434287778895
2004-01-14,0.04298071724635055
2004-01-15,0.04903027007431571
2004-01-16,0.04519569736961038
2004-01-19,0.03295819935691324
2004-01-20,0.021308709935186076
2004-01-26,-0.002111189303307559
2004-01-27,0.025659175367191756
2004-01-28,0.029576338928856805
2004-01-29,0.038151531434712505
2004-01-30,0.045360266931192994
2004-02-02,0.057217048710601626
2004-02-03,0.0726211112124806
2004-02-04,0.09471365638766538
2004-02-05,0.08299170993896321
2004-02-06,0.06944944224541194
2004-02-09,0.03216115921540896
2004-02-10,0.011281508901815673
2004-02-11,-0.00913679081099894
2004-02-12,-0.03446180555555556
2004-02-13,-0.03904967602591791
2004-02-16,-0.03580385713050249
2004-02-17,-0.012755321899508787
2004-02-18,-0.002785757813180134
2004-02-19,0.003199308257674005
2004-02-20,0.008606450491176254
2004-02-23,-0.011560191221208105
2004-02-24,-0.0012354394634661592
2004-02-25,-0.01293672445656957
2004-02-26,0.0017630465444287147
2004-02-27,-0.019668737060041463
2004-03-02,-0.014567629372406188
2004-03-03,-0.010376796801905286
2004-03-04,-0.024564050972501694
2004-03-05,-0.02128196500672952
2004-03-08,0.02489415749364965
2004-03-09,0.02097243622667344
2004-03-10,0.039480564755098424
2004-03-11,0.04742249934135412
2004-03-12,0.08774611166052315
2004-03-15,0.08026516169488507
2004-03-16,0.05812180464615668
2004-03-17,0.029855958096900892
2004-03-18,0.029855958096900892
2004-03-19,0.021289432856404167
2004-03-22,0.06574883064160275
2004-03-23,0.07667956384101293
2004-03-24,0.08181657536667242
2004-03-25,0.09165477888730389
2004-03-26,0.0586061246040126
2004-03-29,-0.009470026064291814
2004-03-30,-0.022438684988693725
2004-03-31,-0.03086739092947055
2004-04-01,-0.03386625408286059
2004-04-02,-0.03394929093253107
2004-04-06,-0.08865099941456878
2004-04-07,-0.08887963348604755
2004-04-08,-0.09633179114342372
2004-04-09,-0.08292110337888825
2004-04-12,-0.1234812794445822
2004-04-13,-0.15341898052217162
2004-04-14,-0.1781242225723526
2004-04-16,-0.15987115368313976
2004-04-19,-0.14828255548991476
2004-04-20,-0.1736318407960199
2004-04-21,-0.16238825555646685
2004-04-22,-0.15427293805896003
2004-04-23,-0.1658771643253839
2004-04-26,-0.15511221945137155
2004-04-27,-0.1304093567251462
2004-04-28,-0.09925093632958815
2004-04-29,-0.07183580387685295
2004-04-30,-0.05854092526690402
2004-05-03,-0.11813186813186816
2004-05-04,-0.10600425079702447
2004-05-06,-0.07359823804716892
2004-05-07,-0.039861034924117744
2004-05-10,-0.022925976296871986
2004-05-11,-0.061715175703299985
2004-05-12,-0.09108910891089106
2004-05-13,-0.05629528098688075
2004-05-14,-0.04247805468671162
2004-05-17,0.04221158958001059
2004-05-18,-0.0036424185659278407
2004-05-19,-0.05132778438367025
2004-05-20,-0.03933373469797308
2004-05-21,-0.05218838734945652
2004-05-24,-0.04658564814814825
2004-05-25,-0.005509641873278293
2004-05-27,-0.02891728312037667
2004-05-28,-0.05641655641655641
2004-05-31,-0.021989629345112394
2004-06-01,-0.046718365802912776
2004-06-02,-0.060638093407649474
2004-06-03,-0.01768666465681845
2004-06-04,-0.0316988608221892
2004-06-07,-0.062464292515711284
2004-06-08,-0.08545784397975753
2004-06-09,-0.05926503557851637
2004-06-10,-0.040465301252734065
2004-06-11,0.0012449424214131533
2004-06-14,0.0020021074815594897
2004-06-15,-0.022112006612936552
2004-06-16,-0.01280462618752587
2004-06-17,-0.02468883901244645
2004-06-18,-0.0014622937121370194
2004-06-21,0.0073347107438017645
2004-06-22,-0.004145936981757914
2004-06-23,-0.0018836333193805732
2004-06-24,-0.03510369246332823
2004-06-25,-0.0563909774436091
2004-06-28,-0.03304957436154232
2004-06-29,-0.06170022815196907
2004-06-30,-0.06460481099656357
2004-07-01,-0.05486111111111114
2004-07-02,-0.04664961636828646
2004-07-05,-0.016341538147278012
2004-07-06,-0.03411752724310002
2004-07-07,-0.036766199471866656
2004-07-08,-0.009814157444142824
2004-07-09,-0.004455496839705808
2004-07-12,0.026956972524624145
2004-07-13,0.031304706003501215
2004-07-14,0.053212745819749774
2004-07-15,0.05822062552831797
2004-07-16,0.043096234309623505
2004-07-19,0.041911234682319165
2004-07-20,0.05845314303704474
2004-07-21,0.03435545072300261
2004-07-22,0.04975020815986686
2004-07-23,0.05808345565107986
2004-07-26,0.0843310228943499
2004-07-27,0.0807024879782563
2004-07-28,0.07074054893837389
2004-07-29,0.09292737075800805
2004-07-30,0.08187257268814951
2004-08-02,0.13381264084129207
2004-08-03,0.11283303258677435
2004-08-04,0.10836240617401427
2004-08-05,0.08856816529955358
2004-08-06,0.11261071277941781
2004-08-09,0.09689841798501253
2004-08-10,0.10959470636889979
2004-08-11,0.1037745551784428
2004-08-12,0.08349318525996963
2004-08-13,0.09395906140788823
2004-08-16,0.10509426393902932
2004-08-17,0.10457714458926937
2004-08-18,0.09891435464414955
2004-08-19,0.0804506819529549
2004-08-20,0.09438826095578023
2004-08-23,0.05965120887831943
2004-08-24,0.05743842364532026
2004-08-25,0.043355691649654915
2004-08-26,0.03951573849878942
2004-08-27,0.03820855097697806
2004-08-30,0.04482390608324449
2004-08-31,0.04665176401982696
2004-09-01,0.04518101060273194
2004-09-02,0.03558584137800502
2004-09-03,0.043685616177031594
2004-09-06,0.08453373768006056
2004-09-07,0.08764408878727248
2004-09-08,0.08981233243967823
2004-09-09,0.07998861372046684
2004-09-10,0.06056653000372725
2004-09-13,0.007849580138736822
2004-09-14,-0.0009151642719867903
2004-09-15,-0.007778896311887884
2004-09-16,-0.016152450090744064
2004-09-17,-0.008232711306256801
2004-09-20,-0.0312556622576553
2004-09-21,-0.04202137293968489
2004-09-22,-0.006788803124709419
2004-09-23,-0.0013091453151299337
2004-09-24,-0.004938041554085504
2004-09-30,0.002785773980870987
2004-10-01,-0.011423871321513457
2004-10-04,-0.03262585511313809
2004-10-05,-0.022097509645738422
2004-10-06,-0.02551555400209715
2004-10-07,-0.02321100113865293
2004-10-08,-0.03936039360393595
2004-10-11,-0.022667369530838144
2004-10-12,0.026613560242599865
2004-10-13,0.02707842782104697
2004-10-14,0.03883850874782446
2004-10-15,0.05229662423907033
2004-10-18,0.03744049798608562
2004-10-19,0.016600145137880995
2004-10-20,0.04806883007575036
2004-10-21,0.05946303649082996
2004-10-22,0.028370786516853874
2004-10-25,0.0812445980985308
2004-10-26,0.05429605639169366
2004-10-27,0.05782280416706498
2004-10-28,0.027001948594228553
2004-10-29,0.033614223539216725
2004-11-01,0.04548396043265224
2004-11-02,0.04002917844442422
2004-11-03,0.02132998745294845
2004-11-04,0.033182230281051606
2004-11-05,0.021879483500717445
2004-11-08,0.02579111029815251
2004-11-09,0.01687454145267786
2004-11-10,-0.023563270078244436
2004-11-11,-0.024002157497303167
2004-11-12,-0.04267701260911738
2004-11-15,-0.01945832237707068
2004-11-16,-0.006972639011473936
2004-11-17,-0.01727597940842862
2004-11-18,-0.0061766522544780544
2004-11-19,0.004996876951905094
2004-11-22,0.03487207502503864
2004-11-23,0.012232415902140747
2004-11-24,0.003636686180592541
2004-11-25,0.004973798738786783
2004-11-26,0.022316588362847778
2004-11-29,0.01988890879770655
2004-11-30,0.016313932980599688
2004-12-01,0.019099831992218652
2004-12-02,0.010433105383131691
2004-12-03,0.012285012285012442
2004-12-06,0.005072528254872255
2004-12-07,0.015313935681469992
2004-12-08,0.004903708987161082
2004-12-09,0.016504329004328966
2004-12-10,0.04329004329004338
2004-12-13,0.061369509043927684
2004-12-14,0.07716218687145737
2004-12-15,0.053186734602663766
2004-12-16,0.04719580481734953
2004-12-17,0.06463642013673088
2004-12-20,0.04028206258263545
2004-12-21,0.05188970134789894
2004-12-22,0.050501495688896725
2004-12-23,0.06095610449617905
2004-12-24,0.05903667697746351
2004-12-27,0.06336283185840696
2004-12-28,0.05651214128035331
2004-12-29,0.05103654251581169
2004-12-30,0.03817787418655105
2005-01-03,0.04576976421636614
2005-01-04,0.056896401498649496
2005-01-05,0.0580026166593981
2005-01-06,0.07402160439171235
2005-01-07,0.09307071244787513
2005-01-10,0.08766663723845691
2005-01-11,0.07134135705564293
2005-01-12,0.07669383819791387
2005-01-13,0.06808103643161467
2005-01-14,0.0604311661857071
2005-01-17,0.050204319906596684
2005-01-18,0.06635983263598333
2005-01-19,0.07174095878889819
2005-01-20,0.07973224877139473
2005-01-21,0.07278056951423784
2005-01-24,0.06659434198447811
2005-01-25,0.0859473551425447
2005-01-26,0.07152933366525582
2005-01-27,0.07465046604527292
2005-01-28,0.09360635185959043
2005-01-31,0.08086899058318187
2005-02-01,0.09041666666666659
2005-02-02,0.08685485217972277
2005-02-03,0.08264257294429722
2005-02-04,0.07675185490519376
2005-02-07,0.05608766233766249
2005-02-11,0.07432432432432434
2005-02-14,0.052265087241876174
2005-02-15,0.01968441185846359
2005-02-16,0.018434644417957724
2005-02-17,0.005955689668863728
2005-02-18,-0.004786941850427828
2005-02-21,-0.009758763369505763
2005-02-22,0.0010257219504499204
2005-02-23,-0.0029475025890225437
2005-02-24,-0.03137469681558569
2005-02-25,-0.031441183303647535
2005-02-28,-0.031562858234619795
2005-03-02,-0.025049946211771923
2005-03-03,-0.028558303345838865
2005-03-04,-0.025955133603858926
2005-03-07,-0.016831911459534332
2005-03-08,-0.005959291076542139
2005-03-09,-0.013972055888223478
2005-03-10,-0.0024852438645541763
2005-03-11,-0.033189361218458724
2005-03-14,-0.06221951776070578
2005-03-15,-0.04329816334505676
2005-03-16,-0.04494031364593887
2005-03-17,-0.03370697821281976
2005-03-18,-0.05566945276770219
2005-03-21,-0.043598233995585045
2005-03-22,-0.0434302829668165
2005-03-23,-0.030361137743688094
2005-03-24,-0.01970920840064616
2005-03-25,-0.02390661229711355
2005-03-28,-0.06597222222222221
2005-03-29,-0.052767260130508364
2005-03-30,-0.04785812616406182
2005-03-31,-0.05770155473633598
2005-04-01,-0.07329760403530894
2005-04-04,-0.05714510297123088
2005-04-06,-0.051544779037934974
2005-04-07,-0.05206378986866789
2005-04-08,-0.05590158829025216
2005-04-11,-0.06716827337565645
2005-04-12,-0.06719585036152154
2005-04-13,-0.06607479572595854
2005-04-14,-0.03585043393624787
2005-04-15,-0.028919205947226523
2005-04-18,0.002672010688042681
2005-04-19,0.021078838174273917
2005-04-20,0.016274266831887596
2005-04-21,0.014096117385211437
2005-04-22,0.013678312458800246
2005-04-25,-0.0058158584534730995
2005-04-26,-0.0018044619422572516
2005-04-27,0.032760920306768915
2005-04-28,0.0467218654950996
2005-04-29,0.05366558938595012
2005-05-02,0.05554617592436273
2005-05-03,0.06624819747222
2005-05-04,0.0479366402667778
2005-05-06,0.03661553686293906
2005-05-09,0.05594289508632144
2005-05-10,0.0604651162790697
2005-05-11,0.07276088052428165
2005-05-12,0.07574353357485886
2005-05-13,0.07386220240598984
2005-05-16,0.08040117007939829
2005-05-17,0.08216885616266434
2005-05-18,0.07703197868087952
2005-05-19,0.05112158647594289
2005-05-20,0.04186311168915613
2005-05-23,0.0612028973712051
2005-05-24,0.05019933284517131
2005-05-25,0.06352475900140075
2005-05-26,0.060640920295809364
2005-05-27,0.02873516829445477
2005-05-30,0.0384306803594352
2005-05-31,0.036767061839154236
2005-06-01,0.04555644515612478
2005-06-02,0.04438579654510555
2005-06-03,0.03890214797136049
2005-06-07,0.055533295937174376
2005-06-08,0.04505651966247415
2005-06-09,0.03191322119163664
2005-06-10,0.02819548872180455
2005-06-13,0.0595377986682335
2005-06-14,0.07943262411347507
2005-06-15,0.05577473505066899
2005-06-16,0.05577473505066899
2005-06-17,0.0552849300239695
2005-06-20,0.08114223297183432
2005-06-21,0.08585304715650954
2005-06-22,0.07064376354069934
2005-06-23,0.0612010123475728
2005-06-24,0.07197087077781217
2005-06-27,0.10419772459788135
2005-06-28,0.11303939962476539
2005-06-29,0.11611245230122269
2005-06-30,0.10731669628370533
2005-07-01,0.1023814993491079
2005-07-04,0.09599083619702187
2005-07-05,0.07783055002298145
2005-07-06,0.07692307692307687
2005-07-07,0.06817491648952312
2005-07-08,0.07015539305301655
2005-07-11,0.08567373767553033
2005-07-12,0.0877402055712797
2005-07-13,0.07977818853974106
2005-07-14,0.0661410424879545
2005-07-15,0.07004689331770231
2005-07-18,0.032022225471560084
2005-07-19,0.0145680080773114
2005-07-20,0.015226961102691838
2005-07-21,0.014860770451594396
2005-07-22,0.04357881043578815
2005-07-25,0.008537886872998834
2005-07-26,-0.0012097061125737607
2005-07-27,-0.0026291480139272183
2005-07-28,-0.014187385868801639
2005-07-29,-0.04116662015071171
2005-08-01,-0.005765490414003982
2005-08-02,0.0
2005-08-03,0.0006240898689411356
2005-08-04,0.005434782608695565
2005-08-05,0.023880597014925398
2005-08-08,0.05637411915438806
2005-08-09,0.050876081908380666
2005-08-10,0.046531184302733175
2005-08-11,0.027450980392156987
2005-08-12,0.02800602574637079
2005-08-16,0.057172557172557203
2005-08-17,0.06033224438729423
2005-08-18,0.08068858033437243
2005-08-19,0.08437588854137057
2005-08-22,0.0783240997229917
2005-08-23,0.056283357593401195
2005-08-24,0.07871451829829379
2005-08-25,0.07506172839506164
2005-08-26,0.11420632658877161
2005-08-29,0.1574734390918353
2005-08-30,0.13606864724545709
2005-08-31,0.12463416375187375
2005-09-01,0.10074757213721797
2005-09-02,0.09182259182259189
2005-09-05,0.09745939192003328
2005-09-06,0.06500929688038015
2005-09-07,0.04359580939506591
2005-09-08,0.04036116164678938
2005-09-09,0.03388241596357311
2005-09-12,0.04129754213015402
2005-09-13,0.01703373477942649
2005-09-14,0.002959942116687486
2005-09-15,0.0032238963089674666
2005-09-16,-0.00045886594559174654
2005-09-20,-0.03413278169241707
2005-09-21,-0.02008497489378136
2005-09-22,-0.022413460920942874
2005-09-23,-0.0011155587636982878
2005-09-26,-0.03158769742310885
2005-09-27,-0.04242269358548434
2005-09-28,-0.07760574018126876
2005-09-29,-0.07864956620143337
2005-09-30,-0.06981910504601718
2005-10-04,-0.01963473165866736
2005-10-05,-0.005186590765338339
2005-10-06,0.017006142903330135
2005-10-07,0.015220207253886064
2005-10-10,0.005512609301736138
2005-10-11,0.010933399975009417
2005-10-12,0.03505405232520942
2005-10-13,0.05861956166175997
2005-10-14,0.0625655823714586
2005-10-17,0.08306264501160099
2005-10-18,0.07539734664389863
2005-10-19,0.10552967389102696
2005-10-20,0.09591058162104282
2005-10-21,0.07147549599264225
2005-10-24,0.08727917514940553
2005-10-25,0.09060358460727458
2005-10-26,0.09283591944536163
2005-10-27,0.10428342674139301
2005-10-28,0.1294438758103036
2005-10-31,0.11495565708142963
2005-11-01,0.09144986272715405
2005-11-02,0.07686375321336758
2005-11-03,0.06800943336095355
2005-11-04,0.06536113936927768
2005-11-07,0.08586921850079743
2005-11-08,0.0786837433426324
2005-11-09,0.07151453727750678
2005-11-10,0.06597769235616613
2005-11-11,0.04542364501575924
2005-11-14,0.056351067769411234
2005-11-15,0.06235680227877882
2005-11-16,0.03804214653271254
2005-11-17,0.037152650263190035
2005-11-18,0.034872358617320076
2005-11-21,0.0665236051502145
2005-11-22,0.08899048096192375
2005-11-23,0.06469264911534034
2005-11-24,0.05768301522106789
2005-11-25,0.0580025376110207
2005-11-28,0.06428226196230047
2005-11-29,0.08387293830177156
2005-11-30,0.06917746309129269
2005-12-01,0.0626459843085585
2005-12-02,0.06403676295058491
2005-12-05,0.06294953337692455
2005-12-06,0.06871897896478374
2005-12-07,0.06262851771341271
2005-12-08,0.06312819608534648
2005-12-09,0.06585481201229615
2005-12-12,0.048438867814414976
2005-12-13,0.058607631808913485
2005-12-14,0.06170026292725672
2005-12-15,0.05916297505245982
2005-12-16,0.07636470935379158
2005-12-19,0.01756733174335423
2005-12-20,-0.008427782621331148
2005-12-21,-0.019258407588387483
2005-12-22,-0.018920006900914332
2005-12-23,-0.04037462166638128
2005-12-26,-0.008850059567708679
2005-12-27,0.00812641083521437
2005-12-28,0.014078110808356081
2005-12-29,0.006819590824550303
2006-01-02,-0.002075270626507364
2006-01-03,-0.03433812426598071
2006-01-04,-0.04024234339391919
2006-01-05,-0.034392126160384784
2006-01-06,-0.03986288494498813
2006-01-09,-0.05196894065446478
2006-01-10,-0.03519946362722082
2006-01-11,-0.033525493927352046
2006-01-12,-0.03879766212079039
2006-01-13,-0.06108634637609378
2006-01-16,-0.069027907231756
2006-01-17,-0.032927581758007585
2006-01-18,-0.008112306541625869
2006-01-19,-0.01446292802835425
2006-01-20,0.021570926143024582
2006-01-23,0.04844084741728172
2006-01-24,0.03009488328773502
2006-01-25,0.019824804057169132
2006-01-26,0.012878484345486774
2006-01-27,-0.0030228392297357853
2006-01-31,-0.017713811237199062
2006-02-01,-0.0034817768293368134
2006-02-02,-0.0060139388489208745
2006-02-03,-0.005791393988533011
2006-02-06,0.0011516756881262413
2006-02-07,-0.01310980915366311
2006-02-08,0.0018885741265344258
2006-02-09,-0.010296612648452719
2006-02-10,-0.01337734537873525
2006-02-13,0.012953519723345464
2006-02-14,-0.0032041945819982764
2006-02-15,0.023587427960311214
2006-02-16,0.016843345111896335
2006-02-17,0.006264501160092806
2006-02-20,-0.00011475786091352802
2006-02-21,-0.006722592507469427
2006-02-22,-0.0229712570702989
2006-02-23,-0.036894085594278536
2006-02-24,-0.03447106690777568
2006-02-27,-0.03177989893318356
2006-02-28,-0.02637362637362628
2006-03-02,-0.0036188860616340746
2006-03-03,0.04205743577794596
2006-03-06,0.04164270102381207
2006-03-07,0.06959384000470226
2006-03-08,0.07192507068803011
2006-03-09,0.07566353372347345
2006-03-10,0.06421318307213708
2006-03-13,0.052598078926050285
2006-03-14,0.085154880187025
2006-03-15,0.07772231251451123
2006-03-16,0.07535039962932921
2006-03-17,0.062370302052109805
2006-03-20,0.06656719843911407
2006-03-21,0.08867935442818298
2006-03-22,0.11176748582230611
2006-03-23,0.10914662894860894
2006-03-24,0.08515743883881521
2006-03-27,0.09255393180236604
2006-03-28,0.0655785147884469
2006-03-29,0.06440795559666967
2006-03-30,0.0604227867058349
2006-03-31,0.04477611940298498
2006-04-03,0.039912795572698334
2006-04-04,0.04010680313734194
2006-04-05,0.03895093626715562
2006-04-06,0.03246824958586414
2006-04-07,0.0275320107710062
2006-04-10,0.04031768793778623
2006-04-11,0.058961082345080795
2006-04-12,0.04544185786858712
2006-04-13,0.029465120114342325
2006-04-14,0.008617439543275873
2006-04-17,-0.014161692892023958
2006-04-18,-0.041752298539751265
2006-04-19,-0.04507888805409466
2006-04-20,-0.04261271925104926
2006-04-21,-0.05451647183846964
2006-04-24,-0.06499110080362436
2006-04-25,-0.09275627896949434
2006-04-26,-0.08766061378358281
2006-04-27,-0.08795116772823774
2006-04-28,-0.06664856056491031
2006-05-02,-0.08766181447064503
2006-05-03,-0.08697521905069083
2006-05-04,-0.09161407637180441
2006-05-08,-0.16250860744742823
2006-05-09,-0.15330751684260768
2006-05-10,-0.15380129360619232
2006-05-11,-0.16083070452155612
2006-05-12,-0.14535163133443685
2006-05-15,-0.14048503386497702
2006-05-16,-0.0891061452513966
2006-05-17,-0.1025923275909515
2006-05-18,-0.07974940738232306
2006-05-19,-0.09076093065078117
2006-05-22,-0.07718894009216593
2006-05-23,-0.08044912605625654
2006-05-24,-0.0835256114443933
2006-05-25,-0.05613972553911972
2006-05-26,-0.06779956934179132
2006-05-29,-0.05410101946246515
2006-05-30,-0.020817496052862428
2006-06-01,-0.0034517645658513896
2006-06-02,-0.014130114807182848
2006-06-05,-0.019664751525202973
2006-06-07,0.0032283608454650725
2006-06-08,0.04167984314717588
2006-06-09,0.03189023244157618
2006-06-12,0.04923461418306774
2006-06-13,0.07025670719938226
2006-06-14,0.02935954343690561
2006-06-15,0.031583629893238374
2006-06-16,-0.0044158233670653635
2006-06-19,-0.012547128994375378
2006-06-20,0.0418349318525999
2006-06-21,0.04015633864968793
2006-06-22,0.029962546816479474
2006-06-23,0.038519637462235634
2006-06-26,0.03695842177550257
2006-06-27,0.04437283093703526
2006-06-28,0.05219128480459467
2006-06-29,0.03208818126148172
2006-06-30,0.006509405792773926
2006-07-03,0.003645490946034613
2006-07-04,0.021245862172735386
2006-07-05,0.025194852274787127
2006-07-06,0.037988621765461694
2006-07-07,0.01766848816029154
2006-07-10,0.006953111071492213
2006-07-11,-0.004749183734045648
2006-07-12,-0.0016673614005835447
2006-07-13,0.007814848211602055
2006-07-14,0.03609930388714333
2006-07-18,0.0844135512555575
2006-07-19,0.08393840761141713
2006-07-20,0.04881594088789276
2006-07-21,0.04218181818181832
2006-07-24,0.04361617763679626
2006-07-25,0.040120300751879556
2006-07-26,0.041059602649006655
2006-07-27,0.02610966057441244
2006-07-28,0.024326569360389128
2006-07-31,0.04112515577710529
2006-08-01,0.05294962307048001
2006-08-02,0.04587864741189751
2006-08-03,0.04793378587590813
2006-08-04,0.039132484677039114
2006-08-07,0.0466559274506293
2006-08-08,0.029880478087649376
2006-08-09,0.02729238501548714
2006-08-10,0.03741737488196417
2006-08-11,0.031911720847002556
2006-08-14,0.04851655865390336
2006-08-16,0.03216186187942216
2006-08-17,0.02235737040254837
2006-08-18,0.029508575388346836
2006-08-21,0.031111886485229112
2006-08-22,0.006846556584776398
2006-08-23,0.015493529855509669
2006-08-24,0.022913256955810146
2006-08-25,0.01798519546611166
2006-08-28,0.03226367006487507
2006-08-29,0.01865095257165761
2006-08-30,0.022335783187873215
2006-08-31,0.014876880984952212
2006-09-01,0.011705210523325293
2006-09-04,-0.0047640653357532425
2006-09-05,-0.007185289957567287
2006-09-06,-0.004029740620920652
2006-09-07,0.0002850139656842554
2006-09-08,-0.0017066788030493107
2006-09-11,-0.0028323699421965998
2006-09-12,0.004759693522173203
2006-09-13,0.014398889724165809
2006-09-14,-0.005273603629146639
2006-09-15,-0.006175287519120776
2006-09-18,-0.011723132151671534
2006-09-19,-0.012393449977568305
2006-09-20,5.638885756176215e-05
2006-09-21,0.00022559359314189287
2006-09-22,0.013428571428571345
2006-09-25,0.012327444185650016
2006-09-26,0.02262573032420656
2006-09-27,0.006280411904492356
2006-09-28,-0.002020088659446806
2006-09-29,-0.0011232799775344748
2006-10-02,0.004258657402218979
2006-10-04,0.020857077729655726
2006-10-09,0.05547793689602987
2006-10-10,0.0463016552841764
2006-10-11,0.04793924989855669
2006-10-12,0.04436741767764296
2006-10-13,0.031410329494926614
2006-10-16,0.03501218061299638
2006-10-17,0.040318453227182305
2006-10-18,0.0383109143538225
2006-10-19,0.03878257906989946
2006-10-20,0.02396391316605584
2006-10-23,0.0361411817771764
2006-10-24,0.03617105189024716
2006-10-25,0.0320426487093155
2006-10-26,0.030134991317985804
2006-10-27,0.03609783525442789
2006-10-30,0.050968805045741306
2006-10-31,0.04591721330015841
2006-11-01,0.04124985950320337
2006-11-02,0.033813190492132605
2006-11-03,0.0342748688176846
2006-11-06,0.023485230648506272
2006-11-07,0.015268877124547275
2006-11-08,0.004926935781871089
2006-11-09,-0.010038056367547288
2006-11-10,-0.007135745104546953
2006-11-13,-0.012048858674625573
2006-11-14,0.00696653867251773
2006-11-15,0.005030071077091192
2006-11-16,0.006185341288521551
2006-11-17,0.004810320323603401
2006-11-20,0.027202643171806207
2006-11-21,0.020597605185103784
2006-11-22,0.009444203213200053
2006-11-23,0.012025901942645634
2006-11-24,0.011255505410254996
2006-11-27,0.00016280458023554267
2006-11-28,0.0162811095274642
